date,Ex_rate
16-11-2000 00:00,0.74215
17-11-2000 00:00,0.74825
18-11-2000 00:00,0.74825
19-11-2000 00:00,0.74635
20-11-2000 00:00,0.75065
21-11-2000 00:00,0.75245
22-11-2000 00:00,0.74835
23-11-2000 00:00,0.74995
24-11-2000 00:00,0.75005
25-11-2000 00:00,0.7522
26-11-2000 00:00,0.75
27-11-2000 00:00,0.75665
28-11-2000 00:00,0.75315
29-11-2000 00:00,0.75535
30-11-2000 00:00,0.74635
01-12-2000 00:00,0.74415
02-12-2000 00:00,0.74385
03-12-2000 00:00,0.74385
04-12-2000 00:00,0.74075
05-12-2000 00:00,0.735
06-12-2000 00:00,0.734388
07-12-2000 00:00,0.73145
08-12-2000 00:00,0.72935
09-12-2000 00:00,0.72585
10-12-2000 00:00,0.72905
11-12-2000 00:00,0.7317
12-12-2000 00:00,0.73195
13-12-2000 00:00,0.73275
14-12-2000 00:00,0.73275
15-12-2000 00:00,0.74205
16-12-2000 00:00,0.74685
17-12-2000 00:00,0.7476
18-12-2000 00:00,0.7526
19-12-2000 00:00,0.75225
20-12-2000 00:00,0.749975
21-12-2000 00:00,0.75485
22-12-2000 00:00,0.74995
23-12-2000 00:00,0.75515
24-12-2000 00:00,0.75535
25-12-2000 00:00,0.75765
26-12-2000 00:00,0.75325
27-12-2000 00:00,0.7511
28-12-2000 00:00,0.74795
29-12-2000 00:00,0.74765
30-12-2000 00:00,0.74765
31-12-2000 00:00,0.7469
01-01-2001 00:00,0.74935
02-01-2001 00:00,0.75325
03-01-2001 00:00,0.75145
04-01-2001 00:00,0.75285
05-01-2001 00:00,0.75265
06-01-2001 00:00,0.75015
07-01-2001 00:00,0.7491
08-01-2001 00:00,0.75785
09-01-2001 00:00,0.75335
10-01-2001 00:00,0.75285
11-01-2001 00:00,0.74935
12-01-2001 00:00,0.7492
13-01-2001 00:00,0.7465
14-01-2001 00:00,0.74145
15-01-2001 00:00,0.741079
16-01-2001 00:00,0.73995
17-01-2001 00:00,0.740691
18-01-2001 00:00,0.73465
19-01-2001 00:00,0.7378
20-01-2001 00:00,0.73675
21-01-2001 00:00,0.73715
22-01-2001 00:00,0.741
23-01-2001 00:00,0.73835
24-01-2001 00:00,0.7413
25-01-2001 00:00,0.74005
26-01-2001 00:00,0.7383
27-01-2001 00:00,0.73855
28-01-2001 00:00,0.73965
29-01-2001 00:00,0.73855
30-01-2001 00:00,0.735608
31-01-2001 00:00,0.7402
01-02-2001 00:00,0.73795
02-02-2001 00:00,0.73755
03-02-2001 00:00,0.74315
04-02-2001 00:00,0.74605
05-02-2001 00:00,0.74695
06-02-2001 00:00,0.74395
07-02-2001 00:00,0.74395
08-02-2001 00:00,0.7462
09-02-2001 00:00,0.74045
10-02-2001 00:00,0.73435
11-02-2001 00:00,0.732154
12-02-2001 00:00,0.735094
13-02-2001 00:00,0.73355
14-02-2001 00:00,0.73355
15-02-2001 00:00,0.73205
16-02-2001 00:00,0.73465
17-02-2001 00:00,0.73875
18-02-2001 00:00,0.73865
19-02-2001 00:00,0.73775
20-02-2001 00:00,0.729
21-02-2001 00:00,0.729
22-02-2001 00:00,0.72725
23-02-2001 00:00,0.71925
24-02-2001 00:00,0.71865
25-02-2001 00:00,0.71915
26-02-2001 00:00,0.71105
27-02-2001 00:00,0.70995
28-02-2001 00:00,0.70835
01-03-2001 00:00,0.70755
02-03-2001 00:00,0.70565
03-03-2001 00:00,0.70865
04-03-2001 00:00,0.705827
05-03-2001 00:00,0.7149
06-03-2001 00:00,0.71615
07-03-2001 00:00,0.71685
08-03-2001 00:00,0.714175
09-03-2001 00:00,0.72305
10-03-2001 00:00,0.72645
11-03-2001 00:00,0.72905
12-03-2001 00:00,0.72535
13-03-2001 00:00,0.7273
14-03-2001 00:00,0.72795
15-03-2001 00:00,0.72865
16-03-2001 00:00,0.731576
17-03-2001 00:00,0.7324
18-03-2001 00:00,0.73925
19-03-2001 00:00,0.74285
20-03-2001 00:00,0.74465
21-03-2001 00:00,0.73825
22-03-2001 00:00,0.74365
23-03-2001 00:00,0.7444
24-03-2001 00:00,0.74535
25-03-2001 00:00,0.74415
26-03-2001 00:00,0.745225
27-03-2001 00:00,0.75335
28-03-2001 00:00,0.75575
29-03-2001 00:00,0.7593
30-03-2001 00:00,0.7593
31-03-2001 00:00,0.75875
01-04-2001 00:00,0.75765
02-04-2001 00:00,0.76675
03-04-2001 00:00,0.76885
04-04-2001 00:00,0.77055
05-04-2001 00:00,0.77205
06-04-2001 00:00,0.77205
07-04-2001 00:00,0.77265
08-04-2001 00:00,0.76915
09-04-2001 00:00,0.77255
10-04-2001 00:00,0.7716
11-04-2001 00:00,0.77765
12-04-2001 00:00,0.77165
13-04-2001 00:00,0.76245
14-04-2001 00:00,0.76705
15-04-2001 00:00,0.7595
16-04-2001 00:00,0.7633
17-04-2001 00:00,0.75445
18-04-2001 00:00,0.7524
19-04-2001 00:00,0.75075
20-04-2001 00:00,0.75325
21-04-2001 00:00,0.76015
22-04-2001 00:00,0.757525
23-04-2001 00:00,0.757525
24-04-2001 00:00,0.7575
25-04-2001 00:00,0.7585
26-04-2001 00:00,0.76155
27-04-2001 00:00,0.7506
28-04-2001 00:00,0.74885
29-04-2001 00:00,0.7506
30-04-2001 00:00,0.7506
01-05-2001 00:00,0.75265
02-05-2001 00:00,0.74815
03-05-2001 00:00,0.740775
04-05-2001 00:00,0.74185
05-05-2001 00:00,0.74275
06-05-2001 00:00,0.74785
07-05-2001 00:00,0.74345
08-05-2001 00:00,0.73715
09-05-2001 00:00,0.737025
10-05-2001 00:00,0.7435
11-05-2001 00:00,0.7389
12-05-2001 00:00,0.7389
13-05-2001 00:00,0.73815
14-05-2001 00:00,0.7366
15-05-2001 00:00,0.73865
16-05-2001 00:00,0.73935
17-05-2001 00:00,0.7331
18-05-2001 00:00,0.7315
19-05-2001 00:00,0.7315
20-05-2001 00:00,0.73145
21-05-2001 00:00,0.7338
22-05-2001 00:00,0.7328
23-05-2001 00:00,0.7278
24-05-2001 00:00,0.739675
25-05-2001 00:00,0.7423
26-05-2001 00:00,0.74445
27-05-2001 00:00,0.74355
28-05-2001 00:00,0.74415
29-05-2001 00:00,0.741425
30-05-2001 00:00,0.74585
31-05-2001 00:00,0.75095
01-06-2001 00:00,0.74755
02-06-2001 00:00,0.7522
03-06-2001 00:00,0.75545
04-06-2001 00:00,0.7529
05-06-2001 00:00,0.7523
06-06-2001 00:00,0.74765
07-06-2001 00:00,0.74565
08-06-2001 00:00,0.7504
09-06-2001 00:00,0.75065
10-06-2001 00:00,0.751
11-06-2001 00:00,0.753325
12-06-2001 00:00,0.7535
13-06-2001 00:00,0.7615
14-06-2001 00:00,0.7624
15-06-2001 00:00,0.7662
16-06-2001 00:00,0.7662
17-06-2001 00:00,0.76555
18-06-2001 00:00,0.7646
19-06-2001 00:00,0.76725
20-06-2001 00:00,0.76395
21-06-2001 00:00,0.7607
22-06-2001 00:00,0.7655
23-06-2001 00:00,0.7656
24-06-2001 00:00,0.76655
25-06-2001 00:00,0.76385
26-06-2001 00:00,0.75805
27-06-2001 00:00,0.76585
28-06-2001 00:00,0.7681
29-06-2001 00:00,0.76665
30-06-2001 00:00,0.76665
01-07-2001 00:00,0.76705
02-07-2001 00:00,0.75985
03-07-2001 00:00,0.76425
04-07-2001 00:00,0.76805
05-07-2001 00:00,0.761825
06-07-2001 00:00,0.7604
07-07-2001 00:00,0.7605
08-07-2001 00:00,0.75835
09-07-2001 00:00,0.76145
10-07-2001 00:00,0.76315
11-07-2001 00:00,0.76115
12-07-2001 00:00,0.758873
13-07-2001 00:00,0.75765
14-07-2001 00:00,0.75765
15-07-2001 00:00,0.75715
16-07-2001 00:00,0.75955
17-07-2001 00:00,0.7632
18-07-2001 00:00,0.76235
19-07-2001 00:00,0.7639
20-07-2001 00:00,0.76705
21-07-2001 00:00,0.76705
22-07-2001 00:00,0.76875
23-07-2001 00:00,0.77085
24-07-2001 00:00,0.77075
25-07-2001 00:00,0.76705
26-07-2001 00:00,0.75805
27-07-2001 00:00,0.75395
28-07-2001 00:00,0.7539
29-07-2001 00:00,0.75295
30-07-2001 00:00,0.751175
31-07-2001 00:00,0.7526
01-08-2001 00:00,0.75265
02-08-2001 00:00,0.75325
03-08-2001 00:00,0.75305
04-08-2001 00:00,0.7518
05-08-2001 00:00,0.7527
06-08-2001 00:00,0.75505
07-08-2001 00:00,0.75225
08-08-2001 00:00,0.75625
09-08-2001 00:00,0.756825
10-08-2001 00:00,0.75125
11-08-2001 00:00,0.74925
12-08-2001 00:00,0.75425
13-08-2001 00:00,0.7516
14-08-2001 00:00,0.7511
15-08-2001 00:00,0.7473
16-08-2001 00:00,0.746
17-08-2001 00:00,0.746
18-08-2001 00:00,0.74525
19-08-2001 00:00,0.74755
20-08-2001 00:00,0.74375
21-08-2001 00:00,0.74585
22-08-2001 00:00,0.74555
23-08-2001 00:00,0.74255
24-08-2001 00:00,0.7434
25-08-2001 00:00,0.74225
26-08-2001 00:00,0.74425
27-08-2001 00:00,0.74425
28-08-2001 00:00,0.74235
29-08-2001 00:00,0.75125
30-08-2001 00:00,0.750625
31-08-2001 00:00,0.75395
01-09-2001 00:00,0.75335
02-09-2001 00:00,0.7551
03-09-2001 00:00,0.75895
04-09-2001 00:00,0.7578
05-09-2001 00:00,0.75835
06-09-2001 00:00,0.7597
07-09-2001 00:00,0.7576
08-09-2001 00:00,0.7588
09-09-2001 00:00,0.76145
10-09-2001 00:00,0.763725
11-09-2001 00:00,0.7687
12-09-2001 00:00,0.7687
13-09-2001 00:00,0.7691
14-09-2001 00:00,0.76885
15-09-2001 00:00,0.77565
16-09-2001 00:00,0.77095
17-09-2001 00:00,0.7738
18-09-2001 00:00,0.7699
19-09-2001 00:00,0.76965
20-09-2001 00:00,0.77015
21-09-2001 00:00,0.770725
22-09-2001 00:00,0.77382
23-09-2001 00:00,0.76795
24-09-2001 00:00,0.76925
25-09-2001 00:00,0.76695
26-09-2001 00:00,0.7674
27-09-2001 00:00,0.76735
28-09-2001 00:00,0.764
29-09-2001 00:00,0.7659
30-09-2001 00:00,0.76465
01-10-2001 00:00,0.76635
02-10-2001 00:00,0.7685
03-10-2001 00:00,0.76895
04-10-2001 00:00,0.76945
05-10-2001 00:00,0.77055
06-10-2001 00:00,0.77085
07-10-2001 00:00,0.7749
08-10-2001 00:00,0.77555
09-10-2001 00:00,0.7781
10-10-2001 00:00,0.78015
11-10-2001 00:00,0.7788
12-10-2001 00:00,0.78345
13-10-2001 00:00,0.784
14-10-2001 00:00,0.7892
15-10-2001 00:00,0.7911
16-10-2001 00:00,0.7911
17-10-2001 00:00,0.78845
18-10-2001 00:00,0.7886
19-10-2001 00:00,0.788
20-10-2001 00:00,0.7873
21-10-2001 00:00,0.7878
22-10-2001 00:00,0.7863
23-10-2001 00:00,0.7863
24-10-2001 00:00,0.7841
25-10-2001 00:00,0.7854
26-10-2001 00:00,0.787
27-10-2001 00:00,0.7864
28-10-2001 00:00,0.7831
29-10-2001 00:00,0.7827
30-10-2001 00:00,0.7827
31-10-2001 00:00,0.78215
01-11-2001 00:00,0.780875
02-11-2001 00:00,0.7844
03-11-2001 00:00,0.786
04-11-2001 00:00,0.7848
05-11-2001 00:00,0.783
06-11-2001 00:00,0.78525
07-11-2001 00:00,0.7906
08-11-2001 00:00,0.7883
09-11-2001 00:00,0.7883
10-11-2001 00:00,0.78805
11-11-2001 00:00,0.79135
12-11-2001 00:00,0.7968
13-11-2001 00:00,0.791
14-11-2001 00:00,0.7812
15-11-2001 00:00,0.7798
16-11-2001 00:00,0.7798
17-11-2001 00:00,0.77905
18-11-2001 00:00,0.78275
19-11-2001 00:00,0.77995
20-11-2001 00:00,0.7819
21-11-2001 00:00,0.77985
22-11-2001 00:00,0.7827
23-11-2001 00:00,0.7827
24-11-2001 00:00,0.78465
25-11-2001 00:00,0.78285
26-11-2001 00:00,0.7829
27-11-2001 00:00,0.787
28-11-2001 00:00,0.78865
29-11-2001 00:00,0.7892
30-11-2001 00:00,0.7892
01-12-2001 00:00,0.79025
02-12-2001 00:00,0.7882
03-12-2001 00:00,0.78565
04-12-2001 00:00,0.77925
05-12-2001 00:00,0.7736
06-12-2001 00:00,0.7722
07-12-2001 00:00,0.7722
08-12-2001 00:00,0.7732
09-12-2001 00:00,0.77225
10-12-2001 00:00,0.772
11-12-2001 00:00,0.7753
12-12-2001 00:00,0.77315
13-12-2001 00:00,0.7745
14-12-2001 00:00,0.77485
15-12-2001 00:00,0.77315
16-12-2001 00:00,0.7758
17-12-2001 00:00,0.7766
18-12-2001 00:00,0.78
19-12-2001 00:00,0.781
20-12-2001 00:00,0.7764
21-12-2001 00:00,0.772
22-12-2001 00:00,0.77409
23-12-2001 00:00,0.7838
24-12-2001 00:00,0.78535
25-12-2001 00:00,0.7867
26-12-2001 00:00,0.7862
27-12-2001 00:00,0.78575
28-12-2001 00:00,0.78975
29-12-2001 00:00,0.7888
30-12-2001 00:00,0.792
31-12-2001 00:00,0.7932
01-01-2002 00:00,0.79265
02-01-2002 00:00,0.78815
03-01-2002 00:00,0.786
04-01-2002 00:00,0.7836
05-01-2002 00:00,0.77365
06-01-2002 00:00,0.77355
07-01-2002 00:00,0.776
08-01-2002 00:00,0.77645
09-01-2002 00:00,0.7808
10-01-2002 00:00,0.78275
11-01-2002 00:00,0.78775
12-01-2002 00:00,0.78605
13-01-2002 00:00,0.78845
14-01-2002 00:00,0.7957
15-01-2002 00:00,0.8006
16-01-2002 00:00,0.80155
17-01-2002 00:00,0.80135
18-01-2002 00:00,0.80825
19-01-2002 00:00,0.806
20-01-2002 00:00,0.8096
21-01-2002 00:00,0.8066
22-01-2002 00:00,0.80795
23-01-2002 00:00,0.80865
24-01-2002 00:00,0.81725
25-01-2002 00:00,0.813
26-01-2002 00:00,0.81865
27-01-2002 00:00,0.8169
28-01-2002 00:00,0.82545
29-01-2002 00:00,0.82495
30-01-2002 00:00,0.82785
31-01-2002 00:00,0.83305
01-02-2002 00:00,0.83215
02-02-2002 00:00,0.8353
03-02-2002 00:00,0.8328
04-02-2002 00:00,0.8274
05-02-2002 00:00,0.83265
06-02-2002 00:00,0.82665
07-02-2002 00:00,0.83045
08-02-2002 00:00,0.8322
09-02-2002 00:00,0.82845
10-02-2002 00:00,0.82535
11-02-2002 00:00,0.817178
12-02-2002 00:00,0.821
13-02-2002 00:00,0.8254
14-02-2002 00:00,0.828
15-02-2002 00:00,0.82925
16-02-2002 00:00,0.82875
17-02-2002 00:00,0.83315
18-02-2002 00:00,0.8348
19-02-2002 00:00,0.82435
20-02-2002 00:00,0.82265
21-02-2002 00:00,0.82065
22-02-2002 00:00,0.8202
23-02-2002 00:00,0.82435
24-02-2002 00:00,0.82075
25-02-2002 00:00,0.8191
26-02-2002 00:00,0.81975
27-02-2002 00:00,0.81945
28-02-2002 00:00,0.82145
01-03-2002 00:00,0.83285
02-03-2002 00:00,0.83445
03-03-2002 00:00,0.83565
04-03-2002 00:00,0.8412
05-03-2002 00:00,0.84345
06-03-2002 00:00,0.8414
07-03-2002 00:00,0.8406
08-03-2002 00:00,0.83495
09-03-2002 00:00,0.84165
10-03-2002 00:00,0.84625
11-03-2002 00:00,0.84575
12-03-2002 00:00,0.8466
13-03-2002 00:00,0.84795
14-03-2002 00:00,0.8469
15-03-2002 00:00,0.8582
16-03-2002 00:00,0.855
17-03-2002 00:00,0.858
18-03-2002 00:00,0.85585
19-03-2002 00:00,0.85825
20-03-2002 00:00,0.8596
21-03-2002 00:00,0.86265
22-03-2002 00:00,0.8616
23-03-2002 00:00,0.86455
24-03-2002 00:00,0.8702
25-03-2002 00:00,0.87265
26-03-2002 00:00,0.87345
27-03-2002 00:00,0.8775
28-03-2002 00:00,0.87965
29-03-2002 00:00,0.8798
30-03-2002 00:00,0.88355
31-03-2002 00:00,0.883
01-04-2002 00:00,0.88305
02-04-2002 00:00,0.87845
03-04-2002 00:00,0.8559
04-04-2002 00:00,0.85115
05-04-2002 00:00,0.85885
06-04-2002 00:00,0.8516
07-04-2002 00:00,0.8574
08-04-2002 00:00,0.85345
09-04-2002 00:00,0.8618
10-04-2002 00:00,0.85215
11-04-2002 00:00,0.84165
12-04-2002 00:00,0.8378
13-04-2002 00:00,0.82335
14-04-2002 00:00,0.78365
15-04-2002 00:00,0.7999
16-04-2002 00:00,0.79915
17-04-2002 00:00,0.80035
18-04-2002 00:00,0.804
19-04-2002 00:00,0.81745
20-04-2002 00:00,0.82985
21-04-2002 00:00,0.8288
22-04-2002 00:00,0.8222
23-04-2002 00:00,0.821
24-04-2002 00:00,0.8184
25-04-2002 00:00,0.816
26-04-2002 00:00,0.8204
27-04-2002 00:00,0.8234
28-04-2002 00:00,0.8258
29-04-2002 00:00,0.82695
30-04-2002 00:00,0.8259
01-05-2002 00:00,0.8243
02-05-2002 00:00,0.8312
03-05-2002 00:00,0.84165
04-05-2002 00:00,0.841
05-05-2002 00:00,0.8418
06-05-2002 00:00,0.8346
07-05-2002 00:00,0.85165
08-05-2002 00:00,0.8544
09-05-2002 00:00,0.86305
10-05-2002 00:00,0.8648
11-05-2002 00:00,0.8672
12-05-2002 00:00,0.8696
13-05-2002 00:00,0.87645
14-05-2002 00:00,0.87845
15-05-2002 00:00,0.88835
16-05-2002 00:00,0.893
17-05-2002 00:00,0.88435
18-05-2002 00:00,0.88575
19-05-2002 00:00,0.8884
20-05-2002 00:00,0.8999
21-05-2002 00:00,0.8946
22-05-2002 00:00,0.897
23-05-2002 00:00,0.89845
24-05-2002 00:00,0.9053
25-05-2002 00:00,0.904
26-05-2002 00:00,0.8994
27-05-2002 00:00,0.88725
28-05-2002 00:00,0.89075
29-05-2002 00:00,0.89365
30-05-2002 00:00,0.89035
31-05-2002 00:00,0.88045
01-06-2002 00:00,0.89555
02-06-2002 00:00,0.8982
03-06-2002 00:00,0.90745
04-06-2002 00:00,0.9164
05-06-2002 00:00,0.92095
06-06-2002 00:00,0.91885
07-06-2002 00:00,0.9261
08-06-2002 00:00,0.9182
09-06-2002 00:00,0.9229
10-06-2002 00:00,0.92
11-06-2002 00:00,0.9246
12-06-2002 00:00,0.93735
13-06-2002 00:00,0.9296
14-06-2002 00:00,0.90315
15-06-2002 00:00,0.8804
16-06-2002 00:00,0.8924
17-06-2002 00:00,0.901
18-06-2002 00:00,0.89085
19-06-2002 00:00,0.8907
20-06-2002 00:00,0.88545
21-06-2002 00:00,0.89035
22-06-2002 00:00,0.86995
23-06-2002 00:00,0.8719
24-06-2002 00:00,0.8758
25-06-2002 00:00,0.8766
26-06-2002 00:00,0.8754
27-06-2002 00:00,0.88085
28-06-2002 00:00,0.87995
29-06-2002 00:00,0.88325
30-06-2002 00:00,0.88385
01-07-2002 00:00,0.8736
02-07-2002 00:00,0.87005
03-07-2002 00:00,0.8717
04-07-2002 00:00,0.8807
05-07-2002 00:00,0.88145
06-07-2002 00:00,0.8844
07-07-2002 00:00,0.8848
08-07-2002 00:00,0.87505
09-07-2002 00:00,0.862
10-07-2002 00:00,0.85795
11-07-2002 00:00,0.8602
12-07-2002 00:00,0.86065
13-07-2002 00:00,0.85845
14-07-2002 00:00,0.87055
15-07-2002 00:00,0.87105
16-07-2002 00:00,0.87375
17-07-2002 00:00,0.87615
18-07-2002 00:00,0.8738
19-07-2002 00:00,0.8777
20-07-2002 00:00,0.8738
21-07-2002 00:00,0.881
22-07-2002 00:00,0.88265
23-07-2002 00:00,0.8761
24-07-2002 00:00,0.869
25-07-2002 00:00,0.88155
26-07-2002 00:00,0.88185
27-07-2002 00:00,0.88865
28-07-2002 00:00,0.8925
29-07-2002 00:00,0.90005
30-07-2002 00:00,0.8916
31-07-2002 00:00,0.87805
01-08-2002 00:00,0.8861
02-08-2002 00:00,0.8756
03-08-2002 00:00,0.8618
04-08-2002 00:00,0.86925
05-08-2002 00:00,0.8652
06-08-2002 00:00,0.8782
07-08-2002 00:00,0.8816
08-08-2002 00:00,0.8848
09-08-2002 00:00,0.8866
10-08-2002 00:00,0.88915
11-08-2002 00:00,0.8924
12-08-2002 00:00,0.9033
13-08-2002 00:00,0.90945
14-08-2002 00:00,0.89735
15-08-2002 00:00,0.8974
16-08-2002 00:00,0.8948
17-08-2002 00:00,0.8943
18-08-2002 00:00,0.90325
19-08-2002 00:00,0.9074
20-08-2002 00:00,0.89425
21-08-2002 00:00,0.90395
22-08-2002 00:00,0.907
23-08-2002 00:00,0.91305
24-08-2002 00:00,0.92125
25-08-2002 00:00,0.9138
26-08-2002 00:00,0.91815
27-08-2002 00:00,0.92375
28-08-2002 00:00,0.92475
29-08-2002 00:00,0.92945
30-08-2002 00:00,0.93835
31-08-2002 00:00,0.9472
01-09-2002 00:00,0.93155
02-09-2002 00:00,0.93825
03-09-2002 00:00,0.93115
04-09-2002 00:00,0.93115
05-09-2002 00:00,0.93235
06-09-2002 00:00,0.92675
07-09-2002 00:00,0.9162
08-09-2002 00:00,0.92515
09-09-2002 00:00,0.9325
10-09-2002 00:00,0.94125
11-09-2002 00:00,0.9385
12-09-2002 00:00,0.91865
13-09-2002 00:00,0.92725
14-09-2002 00:00,0.92115
15-09-2002 00:00,0.89615
16-09-2002 00:00,0.8969
17-09-2002 00:00,0.90675
18-09-2002 00:00,0.9132
19-09-2002 00:00,0.92005
20-09-2002 00:00,0.92105
21-09-2002 00:00,0.92105
22-09-2002 00:00,0.91285
23-09-2002 00:00,0.90585
24-09-2002 00:00,0.91335
25-09-2002 00:00,0.91455
26-09-2002 00:00,0.9215
27-09-2002 00:00,0.92715
28-09-2002 00:00,0.93035
29-09-2002 00:00,0.9293
30-09-2002 00:00,0.9314
01-10-2002 00:00,0.9288
02-10-2002 00:00,0.9246
03-10-2002 00:00,0.92445
04-10-2002 00:00,0.9398
05-10-2002 00:00,0.9368
06-10-2002 00:00,0.940562
07-10-2002 00:00,0.9412
08-10-2002 00:00,0.9454
09-10-2002 00:00,0.94885
10-10-2002 00:00,0.9386
11-10-2002 00:00,0.9328
12-10-2002 00:00,0.9386
13-10-2002 00:00,0.93275
14-10-2002 00:00,0.9432
15-10-2002 00:00,0.9336
16-10-2002 00:00,0.93605
17-10-2002 00:00,0.945455
18-10-2002 00:00,0.94923
19-10-2002 00:00,0.94427
20-10-2002 00:00,0.9444
21-10-2002 00:00,0.9417
22-10-2002 00:00,0.94635
23-10-2002 00:00,0.94205
24-10-2002 00:00,0.93475
25-10-2002 00:00,0.93835
26-10-2002 00:00,0.95465
27-10-2002 00:00,0.953
28-10-2002 00:00,0.95945
29-10-2002 00:00,0.96465
30-10-2002 00:00,0.956
31-10-2002 00:00,0.9605
01-11-2002 00:00,0.9594
02-11-2002 00:00,0.9592
03-11-2002 00:00,0.96205
04-11-2002 00:00,0.95445
05-11-2002 00:00,0.9551
06-11-2002 00:00,0.95476
07-11-2002 00:00,0.95545
08-11-2002 00:00,0.95333
09-11-2002 00:00,0.95624
10-11-2002 00:00,0.95845
11-11-2002 00:00,0.950735
12-11-2002 00:00,0.9452
13-11-2002 00:00,0.94763
14-11-2002 00:00,0.93344
15-11-2002 00:00,0.936406
16-11-2002 00:00,0.94105
17-11-2002 00:00,0.943545
18-11-2002 00:00,0.94435
19-11-2002 00:00,0.94955
20-11-2002 00:00,0.953235
21-11-2002 00:00,0.9522
22-11-2002 00:00,0.95685
23-11-2002 00:00,0.95455
24-11-2002 00:00,0.95545
25-11-2002 00:00,0.956394
26-11-2002 00:00,0.9569
27-11-2002 00:00,0.954335
28-11-2002 00:00,0.96265
29-11-2002 00:00,0.95965
30-11-2002 00:00,0.9634
01-12-2002 00:00,0.953111
02-12-2002 00:00,0.95285
03-12-2002 00:00,0.95886
04-12-2002 00:00,0.961535
05-12-2002 00:00,0.9677
06-12-2002 00:00,0.971865
07-12-2002 00:00,0.97795
08-12-2002 00:00,0.974255
09-12-2002 00:00,0.97385
10-12-2002 00:00,0.9727
11-12-2002 00:00,0.97474
12-12-2002 00:00,0.9696
13-12-2002 00:00,0.9608
14-12-2002 00:00,0.95613
15-12-2002 00:00,0.9563
16-12-2002 00:00,0.950606
17-12-2002 00:00,0.9512
18-12-2002 00:00,0.943065
19-12-2002 00:00,0.9415
20-12-2002 00:00,0.9317
21-12-2002 00:00,0.9312
22-12-2002 00:00,0.91495
23-12-2002 00:00,0.9108
24-12-2002 00:00,0.9068
25-12-2002 00:00,0.8868
26-12-2002 00:00,0.88235
27-12-2002 00:00,0.86245
28-12-2002 00:00,0.8719
29-12-2002 00:00,0.8696
30-12-2002 00:00,0.86795
31-12-2002 00:00,0.872345
01-01-2003 00:00,0.8724
02-01-2003 00:00,0.8737
03-01-2003 00:00,0.87855
04-01-2003 00:00,0.867484
05-01-2003 00:00,0.8654
06-01-2003 00:00,0.8534
07-01-2003 00:00,0.85535
08-01-2003 00:00,0.86175
09-01-2003 00:00,0.848986
10-01-2003 00:00,0.85
11-01-2003 00:00,0.83805
12-01-2003 00:00,0.83524
13-01-2003 00:00,0.8302
14-01-2003 00:00,0.82665
15-01-2003 00:00,0.814
16-01-2003 00:00,0.811655
17-01-2003 00:00,0.807
18-01-2003 00:00,0.7958
19-01-2003 00:00,0.8233
20-01-2003 00:00,0.807
21-01-2003 00:00,0.7942
22-01-2003 00:00,0.7835
23-01-2003 00:00,0.79965
24-01-2003 00:00,0.8289
25-01-2003 00:00,0.842855
26-01-2003 00:00,0.83335
27-01-2003 00:00,0.834
28-01-2003 00:00,0.8343
29-01-2003 00:00,0.8327
30-01-2003 00:00,0.813165
31-01-2003 00:00,0.79157
01-02-2003 00:00,0.793865
02-02-2003 00:00,0.776965
03-02-2003 00:00,0.7736
04-02-2003 00:00,0.713855
05-02-2003 00:00,0.72095
06-02-2003 00:00,0.66966
07-02-2003 00:00,0.700955
08-02-2003 00:00,0.6768
09-02-2003 00:00,0.6752
10-02-2003 00:00,0.70475
11-02-2003 00:00,0.68355
12-02-2003 00:00,0.6711
13-02-2003 00:00,0.69595
14-02-2003 00:00,0.69625
15-02-2003 00:00,0.6828
16-02-2003 00:00,0.61325
17-02-2003 00:00,0.612
18-02-2003 00:00,0.628235
19-02-2003 00:00,0.666565
20-02-2003 00:00,0.6723
21-02-2003 00:00,0.681612
22-02-2003 00:00,0.700505
23-02-2003 00:00,0.69296
24-02-2003 00:00,0.67165
25-02-2003 00:00,0.6789
26-02-2003 00:00,0.6844
27-02-2003 00:00,0.6765
28-02-2003 00:00,0.65595
01-03-2003 00:00,0.6435
02-03-2003 00:00,0.641
03-03-2003 00:00,0.6455
04-03-2003 00:00,0.65565
05-03-2003 00:00,0.65395
06-03-2003 00:00,0.65125
07-03-2003 00:00,0.619535
08-03-2003 00:00,0.63577
09-03-2003 00:00,0.64685
10-03-2003 00:00,0.6472
11-03-2003 00:00,0.64814
12-03-2003 00:00,0.658045
13-03-2003 00:00,0.65164
14-03-2003 00:00,0.64465
15-03-2003 00:00,0.64386
16-03-2003 00:00,0.6502
17-03-2003 00:00,0.6464
18-03-2003 00:00,0.646
19-03-2003 00:00,0.661555
20-03-2003 00:00,0.65996
21-03-2003 00:00,0.66135
22-03-2003 00:00,0.67125
23-03-2003 00:00,0.6634
24-03-2003 00:00,0.6678
25-03-2003 00:00,0.6729
26-03-2003 00:00,0.69625
27-03-2003 00:00,0.698155
28-03-2003 00:00,0.6832
29-03-2003 00:00,0.683635
30-03-2003 00:00,0.68105
31-03-2003 00:00,0.683155
01-04-2003 00:00,0.68395
02-04-2003 00:00,0.6875
03-04-2003 00:00,0.69353
04-04-2003 00:00,0.69065
05-04-2003 00:00,0.6927
06-04-2003 00:00,0.7024
07-04-2003 00:00,0.71355
08-04-2003 00:00,0.71525
09-04-2003 00:00,0.722945
10-04-2003 00:00,0.71523
11-04-2003 00:00,0.7086
